UserID,Role,Round,Total,move,gameType,propose,accept
ec58714d-7af1-4543-9e88-4af23a86df8a,player,1,100,"[50.0, 40.0]",ultimatum_strategy,50,40
459daa26-e7e8-453f-90f3-d71f2c9340ee,player,1,100,"[0.0, 100.0]",ultimatum_strategy,0,100
a2ac07ad-3eca-4448-8350-5d91bc73f27c,player,1,100,"[21.0, 50.0]",ultimatum_strategy,21,50
8ded54d4-c682-4836-804a-34c9676dcbad,player,1,100,"[55.0, 48.0]",ultimatum_strategy,55,48
eadee6ee-0835-4469-8429-d06ac2951072,player,1,100,"[76.0, 30.0]",ultimatum_strategy,76,30
b0837870-cb13-4ab5-926f-db97b0d899c5,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
ac82eb06-5549-4495-88f9-dd82ac015909,player,1,100,"[100.0, 1.0]",ultimatum_strategy,100,1
d1a2fb7b-19ee-46ad-b2e6-3f652b068d1c,player,1,100,"[70.0, 0.0]",ultimatum_strategy,70,0
111a99b3-af67-4db0-9a42-e32730d5a33c,player,1,100,"[49.0, 46.0]",ultimatum_strategy,49,46
ee432404-24bd-4a38-96e6-b1d6da3f3ad3,player,1,100,"[50.0, 1.0]",ultimatum_strategy,50,1
ebc54779-c223-4a9a-a11a-0444ef466e55,player,1,100,"[40.0, 30.0]",ultimatum_strategy,40,30
5811092d-9d10-4add-aca4-90b1dfa53c95,player,1,100,"[30.0, 40.0]",ultimatum_strategy,30,40
7a9dde1c-c406-43ea-8d98-eeb8b662a36b,player,1,100,"[51.0, 44.0]",ultimatum_strategy,51,44
efbefc54-b936-430c-986b-2767d00488d4,player,1,100,"[60.0, 1.0]",ultimatum_strategy,60,1
7ce19c15-e556-495a-b5d4-16776546deca,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
59bfbde2-6a4c-46a0-a94c-d8e1ac1f3719,player,1,100,"[100.0, 100.0]",ultimatum_strategy,100,100
859fb622-025c-4a26-9860-b03d709fbd3d,player,1,100,"[50.0, 49.0]",ultimatum_strategy,50,49
beac3d21-2489-40ec-b63f-7ef919299bc0,player,1,100,"[80.0, 1.0]",ultimatum_strategy,80,1
035bb707-8dac-442a-b320-5d4f111caab6,player,1,100,"[60.0, 15.0]",ultimatum_strategy,60,15
a3f77099-21c7-47e5-ace4-ac293d6d890a,player,1,100,"[0.0, 0.0]",ultimatum_strategy,0,0
a151224c-3367-44f3-83e6-16cc2604e5ce,player,1,100,"[69.0, 49.0]",ultimatum_strategy,69,49
299d3818-db27-4351-ba4b-2801a524702d,player,1,100,"[50.0, 49.0]",ultimatum_strategy,50,49
f8f66924-3730-4537-8360-9230e8e83644,player,1,100,"[14.0, 3.0]",ultimatum_strategy,14,3
640ba131-2aa8-47d2-b698-f200e6b97d64,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
96324894-4169-4569-80c8-b2cbc2eb86c2,player,1,100,"[30.0, 39.0]",ultimatum_strategy,30,39
5e82eba7-28f3-4937-a577-0dbbc5708e0d,player,1,100,"[17.0, 1.0]",ultimatum_strategy,17,1
46a2b0c7-7bcc-43be-82d1-2c2dd53276b3,player,1,100,"[30.0, 50.0]",ultimatum_strategy,30,50
0a178948-f501-46d2-bc9c-14e96924acbe,player,1,100,"[40.0, 40.0]",ultimatum_strategy,40,40
3cf71a0b-ca2b-4e32-860c-4c2a93a75a63,player,1,100,"[40.0, 50.0]",ultimatum_strategy,40,50
dcf571c5-a3cf-4f50-b84d-1f5e6d3c859f,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
597a0d2d-927c-4c17-b07a-0196e73fb1f6,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
2791aa7b-0846-4e9f-988e-a5e5100f394f,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
ea737af6-044d-4c65-add2-de26caefab93,player,1,100,"[50.0, 20.0]",ultimatum_strategy,50,20
e7f3178d-9b77-4ca7-9574-62bc4f2829fd,player,1,100,"[26.0, 2.0]",ultimatum_strategy,26,2
24fb1b23-3d7f-4ad9-a50f-38b71b1f1580,player,1,100,"[100.0, -1.0]",ultimatum_strategy,100,-1
e7fdf373-9046-4b3b-a285-49ceddb285f3,player,1,100,"[30.0, 30.0]",ultimatum_strategy,30,30
2974c668-3365-4326-8190-39fbec838ff8,player,1,100,"[50.0, 30.0]",ultimatum_strategy,50,30
f3a20be6-7af2-417b-a1a7-1dfdea31645c,player,1,100,"[10.0, 1.0]",ultimatum_strategy,10,1
8210ddaf-b963-40a6-903a-17b8b00f3ec3,player,1,100,"[53.0, 50.0]",ultimatum_strategy,53,50
5295487e-e5ac-45d2-beb3-3865be5cc8c7,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
89b1bde5-f3f6-4da2-8b25-5172c3c584f5,player,1,100,"[21.0, 0.0]",ultimatum_strategy,21,0
37d5bf08-a048-404d-90ee-f39847b2e98f,player,1,100,"[60.0, 40.0]",ultimatum_strategy,60,40
5eb7e1ff-0c39-40f1-857c-4ee5449b7d39,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
e352b47c-13bb-4dca-a6ca-686938e7f1f9,player,1,100,"[35.0, 32.0]",ultimatum_strategy,35,32
95224872-e824-4578-80f3-abd0fc6ae2be,player,1,100,"[60.0, 40.0]",ultimatum_strategy,60,40
ce172499-ead8-4662-bc6e-918e81786b00,player,1,100,"[100.0, 50.0]",ultimatum_strategy,100,50
497bfac5-f471-4c24-8716-4e7106df2278,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
afbf3926-312c-4370-9182-c42c59323a93,player,1,100,"[40.0, 30.0]",ultimatum_strategy,40,30
fca73166-efdb-4842-b812-0b2a1ff65430,player,1,100,"[35.0, 35.0]",ultimatum_strategy,35,35
3b75a99b-2afd-4a81-bcf9-512499f044d1,player,1,100,"[50.0, 0.0]",ultimatum_strategy,50,0
d23fe2cc-190b-4c75-996d-f7b14f07d845,player,1,100,"[33.0, 24.0]",ultimatum_strategy,33,24
227b9597-bb3e-4307-ab7d-ff778331251b,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
a0aaf7bc-2351-47ac-a1b5-355c297fc34a,player,1,100,"[20.0, 66.0]",ultimatum_strategy,20,66
4bf788dc-bb76-4bd9-a37f-b535bb0650b8,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
bf9e116f-6fbf-4621-ad02-46d1717fabdb,player,1,100,"[100.0, 32.0]",ultimatum_strategy,100,32
6645a00f-583e-4081-82dd-ac1c63b7631e,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
7eb74430-4650-4344-a905-94ee3837f186,player,1,100,"[30.0, 20.0]",ultimatum_strategy,30,20
896ba9a1-e2a9-47c4-affe-bfa1fa259cb0,player,1,100,"[100.0, -1.0]",ultimatum_strategy,100,-1
155c46e4-d711-4b51-9a1f-2750c243e797,player,1,100,"[33.0, 0.0]",ultimatum_strategy,33,0
46aebe23-c417-4ade-a369-cc32e63254ac,player,1,100,"[30.0, 29.0]",ultimatum_strategy,30,29
f7610a2b-c374-4362-b5c0-19b4baa792af,player,1,100,"[26.0, 20.0]",ultimatum_strategy,26,20
1818d2cf-7242-4ed7-8589-d8e675dd5450,player,1,100,"[61.0, 61.0]",ultimatum_strategy,61,61
7902b517-b4fe-4952-9741-7b480746ccf4,player,1,100,"[60.0, 62.0]",ultimatum_strategy,60,62
d04479c5-7e1d-41af-87a2-8b4762d3993e,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
14f3f058-bcab-4afc-8a98-cb127de1c7ab,player,1,100,"[100.0, 1.0]",ultimatum_strategy,100,1
c42220b1-782e-4dbe-9ebf-b57260cf9307,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
68e3ed37-716e-414f-a957-1a054f3eb80b,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
6f13cfe6-2820-47ad-b0a5-9646ae42dad2,player,1,100,"[35.0, 45.0]",ultimatum_strategy,35,45
50bf5048-7a7f-4bd8-8f5a-73ac279c313a,player,1,100,"[31.0, 0.0]",ultimatum_strategy,31,0
2f7a9774-43d8-4b1a-a5f4-0719d57d2f50,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
53c41a04-5f5c-43fa-92e8-217c5e7b53ec,player,1,100,"[33.0, 30.0]",ultimatum_strategy,33,30
5f8ae21b-f0ea-41fe-bcf1-04b831649eb0,player,1,100,"[55.0, 30.0]",ultimatum_strategy,55,30
2aba8293-fbfb-458a-a19e-1666427659bf,player,1,100,"[49.0, 55.0]",ultimatum_strategy,49,55
6b5dd364-329a-48ad-a9e3-bfb6a15d768f,player,1,100,"[30.0, 28.0]",ultimatum_strategy,30,28
f325a5a2-3a5b-4167-a92d-09279102a2c0,player,1,100,"[50.0, 40.0]",ultimatum_strategy,50,40
4e669007-a1aa-40ca-9db8-9f07ab7cb19a,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
a13d5043-11d2-4006-9307-dc71235c56fb,player,1,100,"[30.0, 5.0]",ultimatum_strategy,30,5
ff1f34a4-0514-4d43-9b31-2978357ef9fc,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
59ea7e58-837c-4e57-946d-bfab9013be5c,player,1,100,"[0.0, 0.0]",ultimatum_strategy,0,0
f5e44ea7-6770-4c14-bcce-1cd77c551997,player,1,100,"[40.0, 30.0]",ultimatum_strategy,40,30
e38480b1-ff95-4d57-86ce-b27400efbca4,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
d100d974-93b6-4a00-9766-cea663f5e99f,player,1,100,"[57.0, 47.0]",ultimatum_strategy,57,47
961b295e-7b81-4598-a705-86dc6637ef8f,player,1,100,"[0.0, 0.0]",ultimatum_strategy,0,0
f2e7e8a7-2d65-42e0-a158-84d841fa43a7,player,1,100,"[99.0, 50.0]",ultimatum_strategy,99,50
c0512548-0c57-4a96-9c4c-076801f56502,player,1,100,"[50.0, 49.0]",ultimatum_strategy,50,49
b50fd28e-88c5-4dd2-ba64-663eebe740c2,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
3c9e0c8e-182b-4f31-b6d9-40fb8fce679e,player,1,100,"[50.0, 1.0]",ultimatum_strategy,50,1
ac406593-5f01-4ae0-b523-2eb92c32d19d,player,1,100,"[76.0, 49.0]",ultimatum_strategy,76,49
ec0193a7-a2e1-4b02-b5ef-f2f57d989575,player,1,100,"[20.0, 25.0]",ultimatum_strategy,20,25
fcbab64e-1f73-413c-9742-f811cd616eb6,player,1,100,"[30.0, 20.0]",ultimatum_strategy,30,20
52469e54-420f-498b-b53e-c426477d6231,player,1,100,"[50.0, 40.0]",ultimatum_strategy,50,40
209e81df-ba49-4308-9ab1-b92a339381cf,player,1,100,"[51.0, 50.0]",ultimatum_strategy,51,50
c710ccca-9dc9-4fdf-bea3-d141add146b3,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
d672968c-ceb9-48df-98e2-d9ac063f1f8e,player,1,100,"[100.0, 1.0]",ultimatum_strategy,100,1
2de91277-aafb-487b-95cf-65a4ed4472f1,player,1,100,"[30.0, 30.0]",ultimatum_strategy,30,30
69076cc3-be77-4a7a-b8fc-48b6f72aa627,player,1,100,"[50.0, 100.0]",ultimatum_strategy,50,100
ed102b8e-b201-436a-b8a6-26e492f45f2d,player,1,100,"[100.0, 50.0]",ultimatum_strategy,100,50
14d70ffb-964b-4ce3-8712-4fcfa789c4d9,player,1,100,"[64.0, 20.0]",ultimatum_strategy,64,20
cf785d5e-87ea-46bb-bc2f-1aa2849d1f62,player,1,100,"[5.0, 100.0]",ultimatum_strategy,5,100
e1a5953f-0f41-4a04-a7e8-919b2c47bf95,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
33a6b5b4-1bfd-4c1b-af8f-fdece7326d6f,player,1,100,"[21.0, 2.0]",ultimatum_strategy,21,2
32b73fbd-0ec4-4206-81a3-b57423ef60af,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
6ceac5f8-69d9-43f8-8db5-10a8e7868f32,player,1,100,"[60.0, 40.0]",ultimatum_strategy,60,40
5d797efe-ebd5-4851-94a7-78f3baeca010,player,1,100,"[50.0, 40.0]",ultimatum_strategy,50,40
2529f534-9a08-4e1e-9957-63b05c5b442b,player,1,100,"[0.0, 0.0]",ultimatum_strategy,0,0
888cc865-f5e9-4eac-970a-ecabba4b057a,player,1,100,"[15.0, 0.0]",ultimatum_strategy,15,0
40f54af0-512d-427b-add7-70eaea8d84a6,player,1,100,"[25.0, 0.0]",ultimatum_strategy,25,0
ab055883-31d8-4e48-89c0-30be7e45575f,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
bfe2ae64-ef99-4b2f-b673-4244c5438fc8,player,1,100,"[51.0, 50.0]",ultimatum_strategy,51,50
11e88951-3722-439a-8e45-5df25b6fac24,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
bf5799b8-f767-42e3-9bde-2c0950d5c171,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
1ad03350-0bf5-49e4-a754-3797549387c1,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
c051f25b-8a08-4b96-9130-d41c25069375,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
37f62591-8524-4994-92a1-06f3c059c4f7,player,1,100,"[30.0, 40.0]",ultimatum_strategy,30,40
de32ac2f-d602-4f13-9d1e-002cb3140b36,player,1,100,"[50.0, 1.0]",ultimatum_strategy,50,1
d064f1de-bfa6-4fef-83e9-12516aee409a,player,1,100,"[50.0, 10.0]",ultimatum_strategy,50,10
fbc39d16-ada3-4963-84cf-5ebd8c04a5f1,player,1,100,"[39.0, 1.0]",ultimatum_strategy,39,1
e204351f-9fac-4884-9f3b-aa2987ed5655,player,1,100,"[10.0, -1.0]",ultimatum_strategy,10,-1
b1af919c-5c05-46b7-a961-660e684a2405,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
d11a70f8-81d7-4626-815f-5010d2a6c491,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
f7791dc1-47ca-487f-90f2-d59a4a75ca42,player,1,100,"[35.0, 50.0]",ultimatum_strategy,35,50
cd453a5b-9c05-49ec-aa88-56f1245ca3db,player,1,100,"[50.0, 30.0]",ultimatum_strategy,50,30
761a60d5-8187-448d-8e80-8b1ff7d7112a,player,1,100,"[30.0, 30.0]",ultimatum_strategy,30,30
d07ecdf6-1d46-4bc6-905b-d7b10b38ace2,player,1,100,"[50.0, 30.0]",ultimatum_strategy,50,30
02dc157d-e475-47b1-badb-cd95ff75e1da,player,1,100,"[7.0, 3.0]",ultimatum_strategy,7,3
77dfcfb0-daa0-4a11-8295-2d1b91d0e1c9,player,1,100,"[60.0, 20.0]",ultimatum_strategy,60,20
4c0d6b24-aa60-4ad8-847e-e953a39b9473,player,1,100,"[22.0, 23.0]",ultimatum_strategy,22,23
d39f9f93-7e57-4be9-bb72-d9771157f5c9,player,1,100,"[98.0, 51.0]",ultimatum_strategy,98,51
9dc8a8e0-ad08-4f3c-a8da-ba00eef4fb2f,player,1,100,"[57.0, 40.0]",ultimatum_strategy,57,40
c489791f-e255-4458-8a44-120d18a19cb3,player,1,100,"[20.0, 35.0]",ultimatum_strategy,20,35
0de6a638-3cd4-4051-a337-a9104e0ed93c,player,1,100,"[100.0, 50.0]",ultimatum_strategy,100,50
751d5bd2-cd70-429c-859e-5748e711ec2d,player,1,100,"[28.0, 33.0]",ultimatum_strategy,28,33
5172e3e2-7156-4072-9a47-3eaec3365d82,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
60695ce5-08cc-40ba-8b00-f3c36eea0ff0,player,1,100,"[30.0, 30.0]",ultimatum_strategy,30,30
42e486e0-5dfa-4558-8956-ae8850e99059,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
a3f3c5b4-873f-4ae5-bef6-05c6e2b1daee,player,1,100,"[40.0, 40.0]",ultimatum_strategy,40,40
d53b94cd-d6f9-420f-ab04-0a657c4135ed,player,1,100,"[30.0, 41.0]",ultimatum_strategy,30,41
237baf14-0c0f-44f8-8552-af1d0132552f,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
32b5574d-21ef-4a70-b0d6-885ef1c5f7cf,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
a68ce4bf-4eff-40fc-82c2-058c060889a1,player,1,100,"[50.0, 0.0]",ultimatum_strategy,50,0
96f643a4-47d5-4232-9358-9279126b5a11,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
50c50601-fc37-4c27-8b29-0973ad0012ca,player,1,100,"[50.0, 30.0]",ultimatum_strategy,50,30
7cd708f1-466e-4e48-a33c-8f4054379517,player,1,100,"[25.0, 30.0]",ultimatum_strategy,25,30
c549a218-4a95-44c9-9b60-efdf4ea7fc6b,player,1,100,"[34.0, 35.0]",ultimatum_strategy,34,35
b022b7a5-1a79-4492-b2f8-57f9ade450dc,player,1,100,"[60.0, 0.0]",ultimatum_strategy,60,0
ea6f94d7-569f-498e-a791-601ec3c5d3f1,player,1,100,"[100.0, 55.0]",ultimatum_strategy,100,55
2c516a50-1d0d-4423-9531-4ac3277ff243,player,1,100,"[90.0, 0.0]",ultimatum_strategy,90,0
581a384b-873f-4001-9849-3670c3e5fc32,player,1,100,"[10.0, 40.0]",ultimatum_strategy,10,40
962f9559-b6ce-4658-86c1-742176dca026,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
3b42082e-280c-4378-b9c0-f9d615679804,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
ac083e32-8c0c-4c3d-a6a4-36ca049e5fda,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
a70d1bf0-5e36-4d01-bdcf-75897ed251e1,player,1,100,"[20.0, 35.0]",ultimatum_strategy,20,35
b5bdc2c4-7bf3-4e71-9c52-b6bea43bc578,player,1,100,"[50.0, 40.0]",ultimatum_strategy,50,40
314a472c-0c27-41d1-a2c0-813b748c31e1,player,1,100,"[51.0, 20.0]",ultimatum_strategy,51,20
fbccdb9e-c30a-4ccf-9ce8-d25f6f39bf7a,player,1,100,"[99.0, 100.0]",ultimatum_strategy,99,100
02cad7e2-f9bf-44f3-bea2-b370ca72b428,player,1,100,"[21.0, 20.0]",ultimatum_strategy,21,20
67b915eb-e590-4b34-8f61-f4c205f1bfd5,player,1,100,"[71.0, 25.0]",ultimatum_strategy,71,25
550561cd-ca18-42a0-a370-991f2745af2b,player,1,100,"[100.0, 20.0]",ultimatum_strategy,100,20
18ddb740-a4e9-46f4-b026-1c67eae8d088,player,1,100,"[100.0, 10.0]",ultimatum_strategy,100,10
b0c631e2-c2aa-443f-b523-e5e144207103,player,1,100,"[51.0, 49.0]",ultimatum_strategy,51,49
82e06631-2deb-43ed-babb-521c8074a3c6,player,1,100,"[1.0, 1.0]",ultimatum_strategy,1,1
46018ede-5995-4ecb-85a6-610c53af5880,player,1,100,"[25.0, 20.0]",ultimatum_strategy,25,20
fd76e0ed-fdb1-410e-97e8-b0ec12b1b149,player,1,100,"[30.0, 30.0]",ultimatum_strategy,30,30
3ea4ec41-6def-4e31-88c8-e9fef8e37b40,player,1,100,"[50.0, 35.0]",ultimatum_strategy,50,35
2cdc96d3-f68d-420f-a827-a5a43c1ff508,player,1,100,"[51.0, 51.0]",ultimatum_strategy,51,51
ac33b55d-16bb-452d-a4f6-2802a0855178,player,1,100,"[36.0, 30.0]",ultimatum_strategy,36,30
7f912873-c88b-4216-ab42-0a65942e38b1,player,1,100,"[35.0, 20.0]",ultimatum_strategy,35,20
5be06b71-29f5-4eb4-8c98-f91f646a72cc,player,1,100,"[40.0, 30.0]",ultimatum_strategy,40,30
217b8993-59fb-4e49-a1e0-a37ef55a8759,player,1,100,"[50.0, 60.0]",ultimatum_strategy,50,60
9b5ab5b1-fa00-4bdd-b3a9-317d993b3745,player,1,100,"[72.0, 41.0]",ultimatum_strategy,72,41
dff6f370-0067-4d2f-9786-a69a51120d4e,player,1,100,"[50.0, 49.0]",ultimatum_strategy,50,49
0281ad8f-5206-46a0-ae55-529c9c2f30e4,player,1,100,"[30.0, 50.0]",ultimatum_strategy,30,50
ab383ff0-78d2-41f2-a61a-645b1b1eba43,player,1,100,"[1.0, 1.0]",ultimatum_strategy,1,1
ed824937-6b77-43c9-bb57-bcd9a56e59ea,player,1,100,"[10.0, 10.0]",ultimatum_strategy,10,10
d458376f-64f4-476c-a15e-4a9db2eeef66,player,1,100,"[50.0, 62.0]",ultimatum_strategy,50,62
7822fc3f-c986-472f-ae9e-88adb596087a,player,1,100,"[100.0, 51.0]",ultimatum_strategy,100,51
49936d66-9fdc-4f40-88d6-b9f933217698,player,1,100,"[60.0, 60.0]",ultimatum_strategy,60,60
43a8a07e-aab7-40b7-92e1-8389d85b8bca,player,1,100,"[50.0, 0.0]",ultimatum_strategy,50,0
f32530ef-0ec7-4f47-9c96-7321e79f57d4,player,1,100,"[60.0, -1.0]",ultimatum_strategy,60,-1
64965b82-004b-42b2-b1d8-58688b53c78f,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
66b8ada9-7689-4a12-990a-c247e16b9ee8,player,1,100,"[50.0, 1.0]",ultimatum_strategy,50,1
c5a22f13-008a-4fe8-8d89-ab1be757b74b,player,1,100,"[70.0, 71.0]",ultimatum_strategy,70,71
8ff9d369-e6e2-49ea-94c2-b8487f3f5758,player,1,100,"[60.0, 65.0]",ultimatum_strategy,60,65
d7d769fd-e38e-465f-bae7-490e269e0116,player,1,100,"[65.0, 80.0]",ultimatum_strategy,65,80
106743a4-4ad7-42ef-94e1-a698d3d006ea,player,1,100,"[50.0, 30.0]",ultimatum_strategy,50,30
5d1b50e9-3bbe-4257-b1e8-b7fe31590153,player,1,100,"[3.0, 1.0]",ultimatum_strategy,3,1
4cc36962-1b83-4595-87fa-4fc14b74d768,player,1,100,"[49.0, 48.0]",ultimatum_strategy,49,48
18de77ca-080e-4bfc-b4ef-298d90621e7e,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
6b0150c7-2fb2-48c2-a54e-a07f951ec337,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
11e702f9-644d-4141-a766-a430abf35a6d,player,1,100,"[50.0, 49.0]",ultimatum_strategy,50,49
63eb8545-1c92-47ed-8ac7-4f33deb4eeba,player,1,100,"[40.0, 30.0]",ultimatum_strategy,40,30
0331cfc2-02c3-471f-81e1-1b830cd01cb9,player,1,100,"[36.0, 36.0]",ultimatum_strategy,36,36
f0e48382-e208-49fe-87da-077b2a9ccbbb,player,1,100,"[0.0, 0.0]",ultimatum_strategy,0,0
8a67ae26-a3ac-4704-8deb-4438ebd24f1f,player,1,100,"[100.0, 0.0]",ultimatum_strategy,100,0
3d2c334b-9fba-43c9-a684-56346df6902d,player,1,100,"[37.0, 68.0]",ultimatum_strategy,37,68
ea1e9bf3-4642-4985-b44f-2b4e5e9fcef8,player,1,100,"[100.0, 1.0]",ultimatum_strategy,100,1
aa70f807-dc80-4ac6-8af5-0d67bf248b8e,player,1,100,"[50.0, 40.0]",ultimatum_strategy,50,40
9ed6e6e2-4df1-44c9-8dde-79996f15a607,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
e9481240-29b3-4053-a85d-fbd1b48bf48a,player,1,100,"[68.0, 60.0]",ultimatum_strategy,68,60
a65a5dab-d7e8-4142-8cf2-43b439d2d39a,player,1,100,"[52.0, 52.0]",ultimatum_strategy,52,52
1b0b3f5b-0c6e-4d0e-9d99-5b6e42ecf3fe,player,1,100,"[15.0, 15.0]",ultimatum_strategy,15,15
d850400e-2b9b-4232-ad1d-7960eee703f8,player,1,100,"[55.0, 50.0]",ultimatum_strategy,55,50
1d9bb436-37e0-4517-9579-9281b5ec4916,player,1,100,"[100.0, 50.0]",ultimatum_strategy,100,50
30c25bb9-9d51-4343-8b94-5610ff0ad7ad,player,1,100,"[35.0, 10.0]",ultimatum_strategy,35,10
a8a3fdea-9270-44b4-aa47-3f3b80c2d9a3,player,1,100,"[31.0, 41.0]",ultimatum_strategy,31,41
47024bc0-5180-42b2-af55-fc73b0b3d074,player,1,100,"[30.0, 5.0]",ultimatum_strategy,30,5
5dd386e5-44f5-4617-a13b-cc96a10ff602,player,1,100,"[27.0, 27.0]",ultimatum_strategy,27,27
636f3d41-4b7f-4b59-8893-5f3b9c2f7ddd,player,1,100,"[50.0, 30.0]",ultimatum_strategy,50,30
88cbb9b2-b943-4f05-813a-24a1e35351ee,player,1,100,"[40.0, 30.0]",ultimatum_strategy,40,30
f666e15b-e718-42a4-b422-51bca37fdad1,player,1,100,"[31.0, 40.0]",ultimatum_strategy,31,40
a0393c8e-5c10-4652-a74f-6974404c5b63,player,1,100,"[52.0, 53.0]",ultimatum_strategy,52,53
fe4668a2-d8c1-41d5-a2dd-d18f758587dc,player,1,100,"[20.0, 20.0]",ultimatum_strategy,20,20
3f4ac41a-4d5a-420a-aeba-cb7deea8b3d0,player,1,100,"[90.0, 85.0]",ultimatum_strategy,90,85
4821a558-d7f4-4d75-9a6c-1efa2cfcb9f5,player,1,100,"[100.0, 100.0]",ultimatum_strategy,100,100
6a23eeae-7dd1-4b50-a7b7-425c0276e2a3,player,1,100,"[50.0, 10.0]",ultimatum_strategy,50,10
edee1240-1930-4bfb-ab92-dbe212974b02,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
d02d20fa-bd93-4cd1-9866-f3f477def443,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
e6f820a3-cdd0-4eba-8acf-34ee1aae81e1,player,1,100,"[30.0, 30.0]",ultimatum_strategy,30,30
0c6c183c-5c1a-44bb-8ecd-2b8c8df61c51,player,1,100,"[20.0, 20.0]",ultimatum_strategy,20,20
8aa86fe6-4292-42fe-84cf-158f06a800c3,player,1,100,"[39.0, 35.0]",ultimatum_strategy,39,35
3f75fb93-a9ea-4a25-b68f-a6df8542a247,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
c8a65897-388b-4ef2-abc0-7cb327eab424,player,1,100,"[40.0, 38.0]",ultimatum_strategy,40,38
89d16dc1-030e-4bf1-becc-019fcf691c9d,player,1,100,"[50.0, 50.0]",ultimatum_strategy,50,50
05671c4e-2016-4ea9-9abb-fd56b2949aae,player,1,100,"[0.0, 50.0]",ultimatum_strategy,0,50
8dbae5e6-f19a-4d61-8711-0dfe0d46b293,player,1,100,"[32.0, 38.0]",ultimatum_strategy,32,38
e04887e0-6a5d-49a0-b031-b1fee945c7ee,player,1,100,"[99.0, 0.0]",ultimatum_strategy,99,0
b69c4fbe-2e9f-4214-b0d4-1a63665d684c,player,1,100,"[51.0, 50.0]",ultimatum_strategy,51,50
58f52dc6-303f-4bfd-b76f-b7385898aa96,player,1,100,"[100.0, 100.0]",ultimatum_strategy,100,100
b3138b4b-e87a-421f-a4fa-34083030383e,player,1,100,"[66.0, 36.0]",ultimatum_strategy,66,36
d1b05955-1535-4b6a-acca-9b77d59b44d5,player,1,100,"[50.0, 10.0]",ultimatum_strategy,50,10
165bfa32-dd6c-4af6-80ec-6f9a57599ac8,player,1,100,"[80.0, 80.0]",ultimatum_strategy,80,80
3e1bfaa5-b2bb-4819-9989-bafed35d2fa2,player,1,100,"[55.0, 56.0]",ultimatum_strategy,55,56
fbe96198-7892-4923-a14d-07529ca5ac40,player,1,100,"[100.0, 50.0]",ultimatum_strategy,100,50
73fd716c-ae19-4a37-a147-235501730504,player,1,100,"[40.0, 40.0]",ultimatum_strategy,40,40
73fd716c-ae19-4a37-a147-235501730504,player,1,100,"[40.0, 39.0]",ultimatum_strategy,40,39
9cc4608e-98a4-44c4-a188-78d575a1e9b2,player,1,100,"[29.0, 27.0]",ultimatum_strategy,29,27
