UserID,Role,Round,Total,move,gameType
fc69e019-7f2b-4cf4-b892-df7c405ec448,first,4,100,0.0,dictator
fc69e019-7f2b-4cf4-b892-df7c405ec448,first,5,100,0.0,dictator
fc69e019-7f2b-4cf4-b892-df7c405ec448,first,6,100,0.0,dictator
fc69e019-7f2b-4cf4-b892-df7c405ec448,first,7,100,0.0,dictator
fc69e019-7f2b-4cf4-b892-df7c405ec448,first,8,100,0.0,dictator
fc69e019-7f2b-4cf4-b892-df7c405ec448,first,9,100,0.0,dictator
fc69e019-7f2b-4cf4-b892-df7c405ec448,first,10,100,0.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,1,100,50.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,2,100,0.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,3,100,20.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,4,100,0.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,5,100,11.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,6,100,20.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,7,100,20.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,8,100,29.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,9,100,0.0,dictator
5d1e9537-521c-4afe-a0b7-4b6e7b0a8b20,first,10,100,20.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,1,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,2,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,3,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,4,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,5,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,6,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,7,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,8,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,9,100,40.0,dictator
90e2d4f4-a6b1-4d8d-a289-a1b0436e5ed1,first,10,100,40.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,1,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,2,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,3,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,4,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,5,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,6,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,7,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,8,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,9,100,0.0,dictator
8b65be9e-a43a-44b5-a896-ff4f4f1e1645,first,10,100,0.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,1,100,40.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,2,100,34.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,3,100,30.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,4,100,20.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,5,100,15.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,6,100,10.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,7,100,0.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,8,100,50.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,9,100,0.0,dictator
0f7afb94-f598-4edd-8415-4697f230c912,first,10,100,80.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,1,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,2,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,3,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,4,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,5,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,6,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,7,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,8,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,9,100,50.0,dictator
b1b432d4-59d3-436a-a16f-250c54d017fd,first,10,100,50.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,1,100,5.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,2,100,5.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,3,100,5.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,4,100,5.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,5,100,5.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,6,100,5.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,7,100,5.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,8,100,0.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,9,100,0.0,dictator
936e6de0-028c-4def-9457-8ed14970412d,first,10,100,0.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,1,100,50.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,2,100,25.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,3,100,45.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,4,100,30.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,5,100,40.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,6,100,50.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,7,100,38.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,8,100,42.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,9,100,33.0,dictator
a3c23366-9d03-4ffc-b503-1ff9a7dcce7d,first,10,100,41.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,1,100,20.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,2,100,20.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,3,100,22.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,4,100,19.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,5,100,22.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,6,100,19.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,7,100,11.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,8,100,8.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,9,100,0.0,dictator
9a540417-92c3-462d-b6a8-6a77441d0551,first,10,100,0.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,1,100,30.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,2,100,35.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,3,100,35.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,4,100,30.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,5,100,50.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,6,100,10.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,7,100,13.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,8,100,22.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,9,100,1.0,dictator
49dd1905-2e08-46ce-88af-ee778b9cf53a,first,10,100,13.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,1,100,20.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,2,100,0.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,3,100,0.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,4,100,0.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,5,100,0.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,6,100,0.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,7,100,0.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,8,100,0.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,9,100,0.0,dictator
956e47a3-1235-4f38-a156-af3ffb70ae48,first,10,100,0.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,1,100,50.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,2,100,30.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,3,100,39.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,4,100,0.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,5,100,0.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,6,100,40.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,7,100,0.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,8,100,0.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,9,100,40.0,dictator
70875514-8354-4578-9f91-51e1e77f93b4,first,10,100,3.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,1,100,40.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,2,100,30.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,3,100,30.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,4,100,25.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,5,100,29.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,6,100,30.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,7,100,19.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,8,100,20.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,9,100,19.0,dictator
919d9acb-99c4-4407-a314-8cbb54f85ce0,first,10,100,20.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,1,100,0.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,2,100,20.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,3,100,0.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,4,100,40.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,5,100,0.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,6,100,50.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,7,100,0.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,8,100,90.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,9,100,45.0,dictator
bdf5ded3-bfeb-4644-a7a4-8160198cb63e,first,10,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,1,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,2,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,3,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,4,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,5,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,6,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,7,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,8,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,9,100,0.0,dictator
e018d2cc-a456-40ca-b43d-95dc1e0a7451,first,10,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,1,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,2,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,3,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,4,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,5,100,12.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,6,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,7,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,8,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,9,100,0.0,dictator
6dff83d7-3763-4b09-9f38-71529ef6ddca,first,10,100,0.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,1,100,19.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,2,100,6.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,3,100,12.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,4,100,20.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,5,100,13.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,6,100,27.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,7,100,37.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,8,100,28.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,9,100,50.0,dictator
41cd0c0f-14ad-4ed0-baea-6fef27aa7174,first,10,100,48.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,1,100,0.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,2,100,0.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,3,100,23.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,4,100,0.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,5,100,10.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,6,100,0.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,7,100,0.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,8,100,10.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,9,100,10.0,dictator
72651227-bc14-4cf9-ada4-cb105658a176,first,10,100,15.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,1,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,2,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,3,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,4,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,5,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,6,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,7,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,8,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,9,100,0.0,dictator
fdd4d04b-1863-4c7a-8b1a-687c0783f188,first,10,100,0.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,1,100,26.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,2,100,0.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,3,100,20.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,4,100,13.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,5,100,0.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,6,100,9.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,7,100,0.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,8,100,13.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,9,100,12.0,dictator
792da613-7469-446b-8bdf-da61d3707fb7,first,10,100,19.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,1,100,10.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,2,100,0.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,3,100,15.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,4,100,21.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,5,100,50.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,6,100,20.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,7,100,6.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,8,100,12.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,9,100,16.0,dictator
be71a171-d0ac-42bc-9384-34e50a924bc2,first,10,100,17.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,1,100,35.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,2,100,41.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,3,100,38.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,4,100,40.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,5,100,0.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,6,100,26.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,7,100,0.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,8,100,0.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,9,100,31.0,dictator
598f5c61-638d-4e20-89d2-ed7be98a15a7,first,10,100,20.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,1,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,2,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,3,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,4,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,5,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,6,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,7,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,8,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,9,100,0.0,dictator
930b3717-7c73-4fe9-a260-43ddf040b2fc,first,10,100,0.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,1,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,2,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,3,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,4,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,5,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,6,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,7,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,8,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,9,100,50.0,dictator
e0f116f9-684a-42de-a088-2f883e0adcc1,first,10,100,50.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,1,100,20.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,2,100,30.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,3,100,9.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,4,100,42.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,5,100,20.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,6,100,0.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,7,100,25.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,8,100,30.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,9,100,5.0,dictator
004c809c-7f69-4ce8-8e66-2afecb51b765,first,10,100,16.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,1,100,0.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,2,100,10.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,3,100,0.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,4,100,15.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,5,100,25.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,6,100,5.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,7,100,0.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,8,100,6.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,9,100,4.0,dictator
582071bb-cc08-48b2-bf34-f81bcb73d696,first,10,100,10.0,dictator
83641037-b110-48fe-aa62-5781f3ec460b,first,1,100,40.0,dictator
83641037-b110-48fe-aa62-5781f3ec460b,first,2,100,35.0,dictator
83641037-b110-48fe-aa62-5781f3ec460b,first,3,100,35.0,dictator
6b6e1100-883d-401c-9686-f0fddd457a80,first,1,100,25.0,dictator
6b6e1100-883d-401c-9686-f0fddd457a80,first,2,100,13.0,dictator
6b6e1100-883d-401c-9686-f0fddd457a80,first,3,100,49.0,dictator
1d20c902-fc40-44f1-9799-235bfdd46494,first,1,100,25.0,dictator
1d20c902-fc40-44f1-9799-235bfdd46494,first,2,100,15.0,dictator
1d20c902-fc40-44f1-9799-235bfdd46494,first,3,100,20.0,dictator
45f80b35-91eb-4863-9527-2341ddfb9242,first,1,100,40.0,dictator
45f80b35-91eb-4863-9527-2341ddfb9242,first,2,100,20.0,dictator
45f80b35-91eb-4863-9527-2341ddfb9242,first,3,100,50.0,dictator
3d15b9b7-8b4f-43f4-801b-d0442d54b722,first,1,100,6.0,dictator
3d15b9b7-8b4f-43f4-801b-d0442d54b722,first,2,100,4.0,dictator
3d15b9b7-8b4f-43f4-801b-d0442d54b722,first,3,100,13.0,dictator
12c65919-b374-4a28-94b6-8a60e4da81c3,first,1,100,45.0,dictator
12c65919-b374-4a28-94b6-8a60e4da81c3,first,2,100,43.0,dictator
12c65919-b374-4a28-94b6-8a60e4da81c3,first,3,100,41.0,dictator
048c9fcf-745d-42ff-9a60-f1b44c0d092c,first,1,100,50.0,dictator
048c9fcf-745d-42ff-9a60-f1b44c0d092c,first,2,100,45.0,dictator
048c9fcf-745d-42ff-9a60-f1b44c0d092c,first,3,100,40.0,dictator
35dd035c-d138-4ac5-ad69-5b6e51d1bb34,first,1,100,50.0,dictator
35dd035c-d138-4ac5-ad69-5b6e51d1bb34,first,2,100,42.0,dictator
35dd035c-d138-4ac5-ad69-5b6e51d1bb34,first,3,100,49.0,dictator
8f6759fe-b766-4bf9-a3f2-9f5ef5e8c1ba,first,1,100,45.0,dictator
8f6759fe-b766-4bf9-a3f2-9f5ef5e8c1ba,first,2,100,40.0,dictator
8f6759fe-b766-4bf9-a3f2-9f5ef5e8c1ba,first,3,100,40.0,dictator
361d36bd-51fd-4237-9d83-f10eea8af9fd,first,1,100,40.0,dictator
361d36bd-51fd-4237-9d83-f10eea8af9fd,first,2,100,0.0,dictator
361d36bd-51fd-4237-9d83-f10eea8af9fd,first,3,100,50.0,dictator
52646484-dbc5-4131-90e9-e579b3434b52,first,1,100,16.0,dictator
52646484-dbc5-4131-90e9-e579b3434b52,first,2,100,25.0,dictator
52646484-dbc5-4131-90e9-e579b3434b52,first,3,100,40.0,dictator
bdfbc539-8cca-4e01-acfd-1ea534b2d10e,first,1,100,25.0,dictator
bdfbc539-8cca-4e01-acfd-1ea534b2d10e,first,2,100,30.0,dictator
bdfbc539-8cca-4e01-acfd-1ea534b2d10e,first,3,100,26.0,dictator
9dce56cf-e069-4515-8c54-c127fd48e609,first,1,100,49.0,dictator
9dce56cf-e069-4515-8c54-c127fd48e609,first,2,100,12.0,dictator
9dce56cf-e069-4515-8c54-c127fd48e609,first,3,100,0.0,dictator
63b8e788-7a17-4402-8c8a-01b67d86ad14,first,1,100,35.0,dictator
63b8e788-7a17-4402-8c8a-01b67d86ad14,first,2,100,0.0,dictator
63b8e788-7a17-4402-8c8a-01b67d86ad14,first,3,100,50.0,dictator
c9443f2a-5f91-464b-9efb-e74e6d3acbc0,first,1,100,50.0,dictator
c9443f2a-5f91-464b-9efb-e74e6d3acbc0,first,2,100,26.0,dictator
c9443f2a-5f91-464b-9efb-e74e6d3acbc0,first,3,100,36.0,dictator
4bf4db22-a8b2-41a2-a577-67d16ac59ec5,first,1,100,30.0,dictator
4bf4db22-a8b2-41a2-a577-67d16ac59ec5,first,2,100,0.0,dictator
4bf4db22-a8b2-41a2-a577-67d16ac59ec5,first,3,100,49.0,dictator
7dd3a756-156c-43f3-b1bc-7fdf8323a71e,first,1,100,45.0,dictator
7dd3a756-156c-43f3-b1bc-7fdf8323a71e,first,2,100,44.0,dictator
7dd3a756-156c-43f3-b1bc-7fdf8323a71e,first,3,100,42.0,dictator
89f787b3-e036-429b-ba0a-7451cf5038bf,first,1,100,35.0,dictator
89f787b3-e036-429b-ba0a-7451cf5038bf,first,2,100,10.0,dictator
89f787b3-e036-429b-ba0a-7451cf5038bf,first,3,100,0.0,dictator
c93627aa-e252-4410-9b4a-43235b2320bc,first,1,100,38.0,dictator
c93627aa-e252-4410-9b4a-43235b2320bc,first,2,100,39.0,dictator
c93627aa-e252-4410-9b4a-43235b2320bc,first,3,100,37.0,dictator
601b78a1-1862-49a7-bc32-f3033de2aa3b,first,1,100,37.0,dictator
601b78a1-1862-49a7-bc32-f3033de2aa3b,first,2,100,13.0,dictator
601b78a1-1862-49a7-bc32-f3033de2aa3b,first,3,100,50.0,dictator
5573ed04-e679-4996-bc3a-c5c5f399b894,first,1,100,37.0,dictator
5573ed04-e679-4996-bc3a-c5c5f399b894,first,2,100,40.0,dictator
5573ed04-e679-4996-bc3a-c5c5f399b894,first,3,100,30.0,dictator
1bc27af5-9349-479a-98df-8945e40b43d7,first,1,100,50.0,dictator
1bc27af5-9349-479a-98df-8945e40b43d7,first,2,100,40.0,dictator
1bc27af5-9349-479a-98df-8945e40b43d7,first,3,100,40.0,dictator
7177af1d-069c-4d8e-99a8-9bb416428769,first,1,100,40.0,dictator
7177af1d-069c-4d8e-99a8-9bb416428769,first,2,100,33.0,dictator
7177af1d-069c-4d8e-99a8-9bb416428769,first,3,100,0.0,dictator
6497226f-0d28-40ac-8c53-cd2b0e8e8c16,first,1,100,50.0,dictator
6497226f-0d28-40ac-8c53-cd2b0e8e8c16,first,2,100,40.0,dictator
6497226f-0d28-40ac-8c53-cd2b0e8e8c16,first,3,100,30.0,dictator
0dcb39d3-7ea8-4e90-aac7-29cccc75bf26,first,1,100,50.0,dictator
0dcb39d3-7ea8-4e90-aac7-29cccc75bf26,first,2,100,35.0,dictator
0dcb39d3-7ea8-4e90-aac7-29cccc75bf26,first,3,100,34.0,dictator
ab78bd9a-22b4-4e3b-a348-0df8eeb7669e,first,1,100,35.0,dictator
ab78bd9a-22b4-4e3b-a348-0df8eeb7669e,first,2,100,50.0,dictator
ab78bd9a-22b4-4e3b-a348-0df8eeb7669e,first,3,100,40.0,dictator
1022e3bd-8a23-49a8-8821-01911e34710b,first,1,100,47.0,dictator
1022e3bd-8a23-49a8-8821-01911e34710b,first,2,100,26.0,dictator
1022e3bd-8a23-49a8-8821-01911e34710b,first,3,100,49.0,dictator
0278653b-ec29-45e2-b9f4-ed8804b05bff,first,1,100,14.0,dictator
0278653b-ec29-45e2-b9f4-ed8804b05bff,first,2,100,21.0,dictator
0278653b-ec29-45e2-b9f4-ed8804b05bff,first,3,100,13.0,dictator
